	Station	Elevation	Longitude	Latitude	Gravity	g_norm	delta_obs	g_abs_pred	g_norm_pred	delta_pred	residuos
543	544	194.72400000000002	-44.9743	-5.41	977981.3570000001	978018.3072113544	-36.95021135429852	977972.9471119	978018.3072113544	-45.360099454410374	8.409888100111857
544	545	216.6	-44.9916	-5.4107	977978.068	978011.5649275447	-33.49692754470743	977965.9971048001	978011.5649275447	-45.5678227446042	12.070895199896768
545	546	199.395	-45.0077	-5.4185	977982.551	978017.0089671519	-34.457967151887715	977971.0958900999	978017.0089671519	-45.913077051984146	11.455109900096431
546	547	201.55599999999998	-45.0216	-5.4291	977982.19	978016.5215477025	-34.33154770254623	977970.4276536999	978016.5215477025	-46.093894002609886	11.762346300063655
547	548	152.129	-45.037	-5.44	977993.587	978031.9673727476	-38.38037274754606	977985.7417310999	978031.9673727476	-46.225641647703014	7.845268900156952
548	549	139.40200000000002	-45.0592	-5.4389	977998.622	978035.8781833416	-37.25618334161118	977988.6793009001	978035.8781833416	-47.198882441502064	9.942699099890888
549	550	121.855	-45.0775	-5.4347	978003.6009999999	978041.224536954	-37.623536954051815	977992.9018969	978041.224536954	-48.3226400539279	10.699103099876083
550	551	132.102	-45.0944	-5.4403	978001.6640000001	978038.1559158763	-36.49191587616224	977989.149874	978038.1559158763	-49.00604187627323	12.514126000110991
551	552	164.715	-45.1101	-5.4504	977995.7540000001	978028.258487196	-32.50448719598353	977978.8831726	978028.258487196	-49.37531459610909	16.870827400125563
552	553	107.556	-45.1299	-5.4531	978007.406	978045.952699323	-38.546699322992936	977996.4050745001	978045.952699323	-49.5476248228224	11.000925499829464
553	554	123.62799999999999	-45.1471	-5.4501	978005.007	978040.9391854483	-35.932185448356904	977992.1518649	978040.9391854483	-48.78732054831926	12.855135099962354
554	555	158.394	-45.1635	-5.4585	977998.583	978030.3482580384	-31.765258038416505	977982.6833530001	978030.3482580384	-47.66490503831301	15.899646999896504
555	556	153.539	-45.1788	-5.4682	978000.7990000001	978032.0129568671	-31.21395686699543	977985.6452116999	978032.0129568671	-46.36774516722653	15.1537883002311
556	557	154.77100000000002	-45.1932	-5.4792	978001.219	978031.8208342699	-30.601834269822575	977986.7667671998	978031.8208342699	-45.05406707001384	14.452232800191268
557	558	159.905	-45.2076	-5.4902	978001.34	978030.4243323376	-29.084332337602973	977986.619393	978030.4243323376	-43.80493933754042	14.720606999937445
558	559	163.58700000000002	-45.2219	-5.5012	978000.282	978029.4765157709	-29.1945157708833	977986.6568879	978029.4765157709	-42.81962787092198	13.625112100038677
559	560	138.947	-45.2381	-5.499	978006.5009999999	978037.046376615	-30.54537661501672	977995.5514723	978037.046376615	-41.494904314982705	10.949527699965984
560	561	125.273	-45.2567	-5.4976	978009.3259999999	978041.2442466652	-31.918246665271	978000.7478851	978041.2442466652	-40.49636156519409	8.578114899923094
561	562	173.792	-45.2743	-5.4885	977999.406	978026.1075229143	-26.701522914343514	977986.6673604	978026.1075229143	-39.44016251433641	12.738639599992894
562	563	204.235	-45.2817	-5.4713	977992.8829999999	978016.4135954701	-23.53059547021985	977978.5699496	978016.4135954701	-37.8436458701035	14.31305039988365
563	564	222.065	-45.2911	-5.4552	977989.345	978010.6336471521	-21.288647152134217	977974.7525878999	978010.6336471521	-35.881059252191335	14.592412100057118
564	565	161.381	-45.3043	-5.4446	978003.276	978029.1890709423	-25.91307094239164	977995.0577857001	978029.1890709423	-34.13128524227068	8.218214299879037
565	566	157.408	-45.3201	-5.4361	978004.265	978030.2711460639	-26.00614606391173	977997.8250685999	978030.2711460639	-32.44607746403199	6.439931400120258
566	567	207.975	-45.3345	-5.4239	977992.7109999999	978014.45146807	-21.740468070143834	977984.1829711001	978014.45146807	-30.26849696994759	8.528028899803758
567	568	227.084	-45.3526	-5.4145	977989.104	978008.3923781713	-19.288378171273507	977979.8168116999	978008.3923781713	-28.575566471437924	9.287188300164416
568	569	246.065	-45.369	-5.4061	977984.6540000001	978002.3900369876	-17.73603698750958	977974.95221	978002.3900369876	-27.437826987588778	9.7017900000792
569	570	237.396	-45.385	-5.4156	977987.267	978005.2272563656	-17.960256365593523	977976.6210081999	978005.2272563656	-28.606248165713623	10.6459918001201
570	571	161.483	-45.3999	-5.4275	978004.532	978028.8669058352	-24.334905835217796	977998.9181091	978028.8669058352	-29.948796735261567	5.613890900043771
571	572	198.25400000000002	-45.4168	-5.4343	977996.069	978017.6293515709	-21.560351570835337	977986.8028632	978017.6293515709	-30.82648837089073	9.266136800055392
572	573	191.22	-45.4351	-5.438	977996.4079999999	978019.8639770994	-23.45597709948197	977988.2797730999	978019.8639770994	-31.584203999489546	8.128226900007576
573	574	192.1	-45.4495	-5.4509	977996.197	978019.8118933658	-23.614893365767784	977986.8598334999	978019.8118933658	-32.952059865929186	9.337166500161402
574	575	190.917	-45.4639	-5.4586	977995.2640000001	978020.3084749613	-25.04447496123612	977986.2609857001	978020.3084749613	-34.04748926125467	9.003014300018549
575	576	169.013	-45.4805	-5.4633	977999.3829999999	978027.1515812866	-27.768581286654808	977991.9102063	978027.1515812866	-35.241374986595474	7.472793699940667
576	577	140.321	-45.4956	-5.4725	978004.321	978036.1676215325	-31.846621532458812	977999.6432372	978036.1676215325	-36.52438433247153	4.677762800012715
577	578	165.312	-45.5104	-5.4832	977996.6640000001	978028.6348255569	-31.970825556782074	977991.0124419001	978028.6348255569	-37.62238365679514	5.651558100013062
578	591	252.56099999999998	-45.7172	-5.5929	977968.2409999999	978003.5963958357	-35.35539583582431	977963.258066	978003.5963958357	-40.338329835794866	4.982933999970555
579	592	268.92900000000003	-45.7322	-5.6034	977965.547	977998.7267178324	-33.17971783236135	977958.4707506001	977998.7267178324	-40.25596723228227	7.0762493999209255
580	593	256.79200000000003	-45.7493	-5.6124	977968.7309999999	978002.6316264403	-33.90062644041609	977962.0022837	978002.6316264403	-40.62934274028521	6.72871629986912
581	594	212.71599999999998	-45.7653	-5.6207	977980.438	978016.3854284998	-35.94742849981412	977975.1977057	978016.3854284998	-41.187722799833864	5.240294300019741
582	595	232.388	-45.7805	-5.6285	977974.535	978010.4489614724	-35.913961472339	977968.5423353	978010.4489614724	-41.90662617236376	5.992664700024761
583	596	216.033	-45.7967	-5.6368	977979.488	978015.6445785905	-36.156578590511344	977972.8694789	978015.6445785905	-42.7750996905379	6.618521100026555
584	597	201.14700000000002	-45.8119	-5.6443	977980.863	978020.3727840963	-39.50978409626987	977976.7426622	978020.3727840963	-43.63012189627625	4.120337800006382
585	598	199.858	-45.8328	-5.6544	977981.436	978020.9490942317	-39.51309423171915	977976.2206929001	978020.9490942317	-44.728401331580244	5.215307099861093
586	599	214.36900000000003	-45.8462	-5.6609	977977.4759999999	978016.5838268562	-39.107826856314205	977971.2152829	978016.5838268562	-45.368543956195936	6.260717099881731
587	600	230.71900000000002	-45.862	-5.6685	977975.07	978011.6704299316	-36.600429931655526	977965.5481910999	978011.6704299316	-46.122238831711	9.521808900055476
588	601	208.878	-45.877	-5.6757	977978.6020000001	978018.5413338711	-39.939333871006966	977971.6174274	978018.5413338711	-46.923906471114606	6.98457260010764
589	602	217.842	-45.8942	-5.6838	977977.228	978015.9175302538	-38.689530253759585	977967.8988479	978015.9175302538	-48.018682353780605	9.32915210002102
590	603	222.172	-45.9121	-5.6924	977975.1020000001	978014.7335497811	-39.63154978107195	977965.3238089001	978014.7335497811	-49.409740881063044	9.77819109999109
591	604	222.007	-45.9261	-5.6989	977976.437	978014.9001917322	-38.46319173218217	977964.2884375	978014.9001917322	-50.61175423220266	12.148562500020489
592	605	219.22799999999998	-45.9428	-5.7068	977975.493	978015.8989842568	-40.405984256765805	977963.8448132	978015.8989842568	-52.05417105683591	11.648186800070107
593	606	209.85299999999998	-45.9584	-5.7141	977977.068	978018.9237339539	-41.85573395388201	977965.6878338001	978018.9237339539	-53.23590015375521	11.380166199873202
594	607	220.59599999999998	-45.9754	-5.7221	977974.454	978015.7498486774	-41.2958486774005	977961.6065517	978015.7498486774	-54.14329697738867	12.847448299988173
595	608	229.903	-45.9911	-5.7294	977972.776	978013.0069975822	-40.23099758219905	977958.4367304001	978013.0069975822	-54.57026718207635	14.339269599877298
596	609	228.047	-46.0073	-5.7369	977972.3840000001	978013.7143896446	-41.33038964448497	977959.0593524	978013.7143896446	-54.65503724454902	13.324647600064054
597	610	233.265	-46.0235	-5.7445	977971.3859999999	978012.2397098196	-40.85370981961023	977957.7304703001	978012.2397098196	-54.509239519480616	13.655529699870385
598	611	227.175	-46.0403	-5.7523	977971.2840000001	978014.2600562255	-42.97605622536503	977959.8992681999	978014.2600562255	-54.360788025544025	11.384731800178997
599	612	223.067	-46.0563	-5.7597	977972.026	978015.6614675407	-43.63546754070558	977961.2486529	978015.6614675407	-54.41281464067288	10.777347099967301
600	613	207.363	-46.0719	-5.7695	977975.2490000001	978020.6865069317	-45.43750693160109	977966.0184743	978020.6865069317	-54.668032631627284	9.230525700026192
601	614	240.899	-46.0861	-5.7797	977967.872	978010.5165519238	-42.64455192384776	977955.4568084	978010.5165519238	-55.05974352383055	12.41519159998279
602	615	225.82299999999998	-46.1007	-5.7904	977971.8759999999	978015.36454604	-43.48854604002554	977959.7601696999	978015.36454604	-55.60437634005211	12.115830300026573
603	616	234.135	-46.1169	-5.8026	977970.708	978013.0192361334	-42.31123613344971	977956.9171195999	978013.0192361334	-56.10211653355509	13.79088040010538
604	617	179.86	-46.128	-5.8137	977982.8509999999	978029.9778104045	-47.12681040458847	977973.7490333	978029.9778104045	-56.22877710452303	9.101966699934565
605	618	139.69799999999998	-46.1425	-5.8236	977990.7840000001	978042.5578821849	-51.773882184759714	977986.35269	978042.5578821849	-56.20519218489062	4.431310000130907
606	619	232.576	-46.163	-5.8254	977971.574	978013.9147214515	-42.34072145144455	977958.1621295	978013.9147214515	-55.75259195151739	13.411870500072837
607	620	245.77599999999998	-46.1809	-5.8296	977969.926	978009.9158139239	-39.98981392395217	977955.2009031	978009.9158139239	-54.71491082396824	14.72509690001607
608	621	245.31	-46.198	-5.8335	977968.804	978010.1307403343	-41.32674033427611	977956.7409076999	978010.1307403343	-53.38983263436239	12.063092300086282
609	622	243.49099999999999	-46.2153	-5.8405	977969.2009999999	978010.819987792	-41.61898779217154	977958.9863327	978010.819987792	-51.83365509205032	10.214667299878784
610	623	231.43	-46.2292	-5.8508	977973.332	978014.731811682	-41.39981168194208	977964.2026714	978014.731811682	-50.52914028195664	9.12932860001456
611	624	248.75400000000002	-46.2424	-5.865	977971.671	978009.6430558017	-37.97205580177251	977960.2781075	978009.6430558017	-49.36494830169249	11.39289249991998
612	625	255.946	-46.2543	-5.8779	977971.969	978007.6592183481	-35.69021834805608	977959.1375621001	978007.6592183481	-48.52165624802001	12.83143789996393
613	626	266.823	-46.2753	-5.8886	977969.245	978004.4977309734	-35.252730973414145	977956.8067857	978004.4977309734	-47.69094527338166	12.438214299967512
614	627	271.365	-46.2886	-5.8952	977967.2309999999	978003.2169239679	-35.98592396802269	977955.8478308001	978003.2169239679	-47.369093167828396	11.383169199805707
615	628	266.57599999999996	-46.3023	-5.902	977967.646	978004.8207544395	-37.174754439503886	977957.6541114	978004.8207544395	-47.166643039439805	9.991888599935919
616	629	293.743	-46.32	-5.9108	977961.488	977996.5957226709	-35.1077226708876	977949.5090525999	977996.5957226709	-47.08667007100303	11.97894740011543
617	630	314.693	-46.3356	-5.9187	977955.941	977990.2737650726	-34.33276507258415	977943.1173821999	977990.2737650726	-47.15638287272304	12.82361780013889
618	631	296.389	-46.3513	-5.9266	977960.175	977996.0709189387	-35.89591893868055	977948.7331590999	977996.0709189387	-47.33775983878877	11.441840900108218
619	632	307.772	-46.3679	-5.9348	977957.02	977992.7085319816	-35.688531981548294	977945.0756653	977992.7085319816	-47.63286668155342	11.944334700005129
620	633	279.0	-46.3824	-5.9422	977962.932	978001.7286402264	-38.796640226384625	977953.8245359001	978001.7286402264	-47.90410432626959	9.107464099884965
621	634	317.381	-46.3986	-5.9537	977953.71	977990.0928492992	-36.382849299232475	977941.962052	977990.0928492992	-48.13079729920719	11.747947999974713
622	635	306.97700000000003	-46.4143	-5.9649	977955.402	977993.5133327689	-38.1113327689236	977945.3632452	977993.5133327689	-48.15008756890893	10.038754799985327
623	636	320.009	-46.4298	-5.9736	977951.878	977989.652165503	-37.774165502982214	977941.6843105999	977989.652165503	-47.96785490307957	10.193689400097355
624	637	329.88199999999995	-46.4444	-5.9816	977950.377	977986.7534468463	-36.37644684629049	977939.1048201	977986.7534468463	-47.64862674626056	11.27217989997007
625	638	310.79200000000003	-46.4601	-5.9902	977956.98	977992.8078447772	-35.82784477726091	977945.5569184	977992.8078447772	-47.250926377251744	11.423081599990837
626	639	312.48400000000004	-46.4762	-5.9991	977957.15	977992.4520937947	-35.30209379468579	977945.4700214	977992.4520937947	-46.982072394690476	11.679978600004688
627	640	336.80699999999996	-46.4948	-6.0093	977951.303	977985.13416496	-33.831164960050955	977938.0211934	977985.13416496	-47.112971559981816	13.28180659993086
628	641	337.876	-46.5082	-6.017	977950.552	977984.9487297584	-34.39672975835856	977937.3831232	977984.9487297584	-47.56560655834619	13.168876799987629
629	642	343.069	-46.5249	-6.0262	977948.705	977983.518517897	-34.81351789704058	977934.9203116	977983.518517897	-48.59820629702881	13.784688399988227
630	643	344.1	-46.5382	-6.0333	977948.694	977983.333911057	-34.639911056961864	977933.6431869	977983.333911057	-49.69072415702976	15.050813100067899
631	644	311.687	-46.5561	-6.036	977955.2640000001	977993.3915682494	-38.127568249357864	977941.8411971001	977993.3915682494	-51.55037114932202	13.422802899964154
632	645	268.41900000000004	-46.5734	-6.0369	977966.5959999999	978006.766782803	-40.17078280309215	977953.4933972	978006.766782803	-53.27338560298085	13.1026027998887
633	646	287.626	-46.5909	-6.038	977962.942	978000.8576571511	-37.91565715102479	977946.4022691	978000.8576571511	-54.45538805110846	16.53973090008367
634	647	309.996	-46.6074	-6.0386	977956.093	977993.9626469468	-37.86964694678318	977939.0628267999	977993.9626469468	-54.89982014684938	17.0301732000662
635	648	253.07	-46.6281	-6.0362	977968.192	978011.4923923267	-43.30039232666604	977956.888233	978011.4923923267	-54.604159326758236	11.303767000092193
636	649	290.23400000000004	-46.6442	-6.0408	977958.095	978000.1052868239	-42.010286823962815	977946.7100399999	978000.1052868239	-53.395246824016795	11.38496000005398
637	650	289.126	-46.6643	-6.0485	977956.4240000001	978000.5927014058	-44.168701405636966	977949.1095919	978000.5927014058	-51.48310950573068	7.314408100093715
638	651	290.4	-46.6781	-6.0539	977955.572	978000.3014104122	-44.72941041213926	977950.1463096001	978000.3014104122	-50.15510081208777	5.4256903999485075
639	652	292.47700000000003	-46.6926	-6.0594	977955.843	977999.7641893182	-43.92118931817822	977950.8179096001	977999.7641893182	-48.94627971807495	5.025090399896726
640	653	354.718	-46.7139	-6.0678	977943.691	977980.7077001923	-37.01670019235462	977932.93079	977980.7077001923	-47.77691019233316	10.760209999978542
641	654	316.806	-46.7338	-6.0635	977954.063	977992.3306823438	-38.267682343837805	977945.8054225	977992.3306823438	-46.52525984379463	8.257577499956824
642	655	309.318	-46.7501	-6.0716	977955.827	977994.7959075184	-38.968907518312335	977948.0699622	977994.7959075184	-46.72594531835057	7.757037800038233
643	656	279.96299999999997	-46.767	-6.0785	977962.804	978003.9896205384	-41.1856205384247	977956.9127989999	978003.9896205384	-47.07682153850328	5.891201000078581
644	657	251.139	-46.7869	-6.0859	977969.7270000001	978013.0291649799	-43.30216497986112	977965.5515159001	978013.0291649799	-47.47764907986857	4.175484100007452
645	658	275.464	-46.8	-6.0942	977964.948	978005.676970388	-40.728970388066955	977957.9373219999	978005.676970388	-47.73964838811662	7.010678000049666
646	659	263.872	-46.8155	-6.1052	977968.0440000001	978009.4653227897	-41.421322789625265	977961.6475052	978009.4653227897	-47.81781758973375	6.396494800108485
647	660	259.915	-46.8306	-6.1158	977971.675	978010.8892171708	-39.214217170723714	977963.2621285999	978010.8892171708	-47.6270885708509	8.412871400127187
648	661	266.752	-46.8481	-6.1259	977971.314	978008.9713913252	-37.6573913252214	977961.7315277001	978008.9713913252	-47.23986362514552	9.58247229992412
649	662	249.543	-46.862	-6.1335	977976.266	978014.429889638	-38.16388963803183	977967.4861453001	978014.429889638	-46.94374433788471	8.779854699852876
650	663	248.518	-46.8811	-6.1428	977978.585	978014.9245593387	-36.33955933875404	977968.3128996	978014.9245593387	-46.61165973870084	10.272100399946794
651	664	258.135	-46.8962	-6.1441	977979.191	978011.9803592766	-32.78935927664861	977965.5610024	978011.9803592766	-46.41935687663499	13.629997599986382
652	665	223.813	-46.9134	-6.1456	977987.917	978022.6056990422	-34.68869904219173	977976.3339351	978022.6056990422	-46.271763942204416	11.583064900012687
653	666	230.972	-46.9319	-6.1473	977987.3520000001	978020.4280370653	-33.07603706524242	977974.3322589	978020.4280370653	-46.09577816526871	13.019741100026295
654	667	229.649	-46.9491	-6.1489	977988.9659999999	978020.8672108612	-31.90121086128056	977974.9772406	978020.8672108612	-45.88997026113793	13.988759399857372
655	668	221.979	-46.9689	-6.1542	977990.806	978023.3370416177	-32.53104161773808	977977.7699908001	978023.3370416177	-45.5670508176554	13.036009199917316
656	669	216.435	-46.9827	-6.1601	977991.823	978025.1621160822	-33.3391160821775	977979.8834681999	978025.1621160822	-45.2786478822818	11.939531800104305
657	670	209.641	-47.0022	-6.1655	977993.1170000001	978027.3636084212	-34.24660842109006	977982.5733323	978027.3636084212	-44.79027612123173	10.543667700141668
658	671	221.34599999999998	-47.0179	-6.1751	977992.218	978023.9346768274	-31.716676827403717	977979.5922831999	978023.9346768274	-44.34239362750668	12.625716800102964
659	672	188.03799999999998	-47.0298	-6.1857	978001.641	978034.4228533261	-32.78185332613066	977990.4382998002	978034.4228533261	-43.98455352592282	11.202700199792162
660	673	169.52700000000002	-47.0427	-6.1972	978007.823	978040.360353652	-32.53735365206376	977996.8791849001	978040.360353652	-43.4811687519541	10.943815099890344
661	674	183.02700000000002	-47.061	-6.206	978005.1429999999	978036.3625882658	-31.219588265870698	977993.8786898	978036.3625882658	-42.483898465754464	11.264310199883766
662	675	202.86599999999999	-47.079	-6.2102	978002.0109999999	978030.3187503251	-28.307750325184315	977989.0638354999	978030.3187503251	-41.2549148252001	12.947164500015788
663	676	199.50099999999998	-47.0964	-6.2158	978003.5909999999	978031.4662773538	-27.875277353916317	977991.6791477	978031.4662773538	-39.78712965385057	11.911852299934253
664	677	210.02	-47.1097	-6.2295	978001.459	978028.484675704	-27.025675704004243	977990.4961663999	978028.484675704	-37.988509304123	10.962833600118756
665	678	215.957	-47.128	-6.2387	977999.948	978026.8306736491	-26.88267364911735	977990.9660701	978026.8306736491	-35.864603549125604	8.981929900008254
666	679	233.667	-47.1433	-6.2448	977996.902	978021.4816885279	-24.57968852785416	977987.1893201	978021.4816885279	-34.292368427850306	9.712679899996147
667	680	211.77	-47.1625	-6.2523	978002.6070000001	978028.388480945	-25.78148094494827	977995.7520487	978028.388480945	-32.63643224502448	6.854951300076209
668	681	215.209	-47.1784	-6.2586	978002.176	978027.4497073588	-25.273707358865067	977995.8563427	978027.4497073588	-31.59336465888191	6.319657300016843
669	682	202.47	-47.1951	-6.2632	978005.355	978031.4726829138	-26.117682913783938	978000.6131745001	978031.4726829138	-30.859508413705043	4.741825499921106
670	683	178.40200000000002	-47.2106	-6.2656	978011.2370000001	978038.9505239102	-27.71352391014807	978008.5661285999	978038.9505239102	-30.38439531030599	2.670871400157921
671	684	189.421	-47.2307	-6.2718	978009.445	978035.6697269508	-26.22472695086617	978005.9606386999	978035.6697269508	-29.709088250878267	3.4843613000120968
672	685	210.717	-47.2456	-6.2784	978008.572	978029.223934345	-20.651934344903566	978000.1317445999	978029.223934345	-29.0921897450462	8.440255400142632
673	686	188.426	-47.2632	-6.2853	978013.6020000001	978036.2414492788	-22.639449278707616	978007.9370429001	978036.2414492788	-28.304406378651038	5.664957099943422
674	687	186.175	-47.2783	-6.2907	978014.819	978037.0424036449	-22.223403644864447	978009.3976786999	978037.0424036449	-27.64472494495567	5.421321300091222
675	688	217.709	-47.2931	-6.3021	978008.421	978027.5304309626	-19.109430962591432	978000.8404043001	978027.5304309626	-26.690026662428863	7.580595699837431
676	689	178.292	-47.3078	-6.3114	978019.7490000001	978039.883290009	-20.134290008922108	978013.8696560999	978039.883290009	-26.01363390905317	5.879343900131062
677	690	196.588	-47.3293	-6.317	978017.2590000001	978034.3447902717	-17.08579027163796	978008.1478771	978034.3447902717	-26.196913171675988	9.111122900038026
678	691	191.197	-47.3455	-6.3219	978019.32	978036.1058674848	-16.785867484868504	978009.3862375999	978036.1058674848	-26.719629884930328	9.933762400061823
679	692	192.326	-47.3582	-6.3341	978022.43	978035.9981920223	-13.568192022270523	978008.9744452	978035.9981920223	-27.023746822378598	13.455554800108075
680	693	182.106	-47.3755	-6.3526	978033.1740000001	978039.5197583551	-6.345758354989812	978011.5319116999	978039.5197583551	-27.98784665518906	21.642088300199248
681	694	181.857	-47.3703	-6.3257	978023.0859999999	978039.0645528552	-15.978552855318412	978011.0889024	978039.0645528552	-27.975650455220602	11.99709759990219
682	695	153.77700000000002	-47.3664	-6.3103	978027.22	978047.4306421243	-20.210642124293372	978019.0976805	978047.4306421243	-28.332961624255404	8.122319499962032
683	696	167.69099999999997	-47.3619	-6.291	978021.9090000001	978042.7552057832	-20.846205783076584	978013.6882704	978042.7552057832	-29.06693538313266	8.220729600056075
684	697	141.579	-47.3575	-6.2721	978026.8609999999	978050.4468395949	-23.585839594947174	978020.5822209999	978050.4468395949	-29.864618594991043	6.278779000043869
685	698	171.695	-47.3537	-6.2556	978020.9090000001	978040.8259158187	-19.91691581858322	978010.4363319001	978040.8259158187	-30.389583918615244	10.472668100032024
686	699	152.734	-47.3503	-6.2372	978022.609	978046.3214318671	-23.71243186702486	978015.6203399	978046.3214318671	-30.701091967057437	6.988660100032575
687	700	155.537	-47.3545	-6.2182	978020.8420000001	978045.0866825765	-24.244682576390915	978014.4544331998	978045.0866825765	-30.632249376620166	6.387566800229251
688	701	185.843	-47.3583	-6.2021	978010.6340000001	978035.4176304303	-24.783630430232733	978005.0481259001	978035.4176304303	-30.369504530215636	5.585874099982902
689	702	163.86900000000003	-47.3614	-6.1877	978014.91	978041.923633978	-27.01363397797104	978011.7621411999	978041.923633978	-30.16149277810473	3.1478588001336902
690	703	165.185	-47.3661	-6.1666	978015.066	978041.1104592088	-26.044459208846092	978010.9686114	978041.1104592088	-30.14184780884534	4.097388599999249
691	704	169.18099999999998	-47.3693	-6.1517	978013.554	978039.590209029	-26.036209029029123	978009.1422653	978039.590209029	-30.447943728999235	4.411734699970111
692	705	142.143	-47.3739	-6.1311	978016.3670000001	978047.5432956273	-31.176295627257787	978016.2408818001	978047.5432956273	-31.302413827273995	0.126118200016208
693	706	156.202	-47.3772	-6.115	978011.184	978042.8947672613	-31.710767261334695	978010.7254171	978042.8947672613	-32.16935016133357	0.45858289999887347
694	707	151.887	-47.3811	-6.0979	978009.665	978043.9010220254	-34.236022025346756	978010.8051489	978043.9010220254	-33.09587312536314	-1.1401488999836147
695	708	135.57399999999998	-47.382	-6.0794	978011.327	978048.5860353452	-37.25903534516692	978014.7796123001	978048.5860353452	-33.80642304511275	-3.45261230005417
696	709	162.196	-47.3823	-6.0612	978004.469	978040.0214472883	-35.55244728829712	978005.8969355999	978040.0214472883	-34.124511688482016	-1.4279355998151004
697	710	149.969	-47.3825	-6.0435	978007.627	978043.4620549895	-35.83505498955492	978009.3394437	978043.4620549895	-34.12261128949467	-1.7124437000602484
698	711	147.391	-47.3828	-6.0258	978008.407	978043.9244796765	-35.51747967652045	978010.0328748001	978043.9244796765	-33.89160487637855	-1.6258748001419008
699	712	144.024	-47.3831	-6.007	978011.395	978044.6108395349	-33.215839534881525	978011.0149693001	978044.6108395349	-33.5958702347707	0.3800306998891756
700	713	158.014	-47.3832	-5.9896	978007.863	978039.9654427172	-32.102442717179656	978006.4995541	978039.9654427172	-33.46588861721102	1.3634459000313655
701	714	148.97799999999998	-47.3834	-5.9711	978011.245	978042.4098068401	-31.164806840126403	978008.7856539	978042.4098068401	-33.62415294011589	2.4593460999894887
702	715	153.85299999999998	-47.3836	-5.9525	978009.036	978040.5583049341	-31.522304934100248	978006.4319951	978040.5583049341	-34.126309834071435	2.604004899971187
703	716	151.826	-47.3838	-5.9336	978009.627	978040.8333211759	-31.20632117590867	978005.9391156	978040.8333211759	-34.8942055759253	3.687884400016628
704	717	160.72	-47.3755	-5.915	978008.0970000001	978037.7430940847	-29.646094084600918	978002.0113551001	978037.7430940847	-35.73173898458481	6.08564489998389
705	718	154.364	-47.3694	-5.9048	978007.5109999999	978039.517229794	-32.00622979400214	978003.3145892001	978039.517229794	-36.20264059386682	4.19641079986468
706	719	173.894	-47.3622	-5.8833	978003.065	978033.0914734657	-30.026473465724848	977996.0730705999	978033.0914734657	-37.01840286573861	6.99192940001376
707	720	135.637	-47.359	-5.8656	978009.843	978044.578613092	-34.735613091965206	978007.1758959999	978044.578613092	-37.402717092074454	2.667104000109248
708	721	147.174	-47.3563	-5.8454	978006.28	978040.6470013023	-34.36700130230747	978003.1628295	978040.6470013023	-37.48417180229444	3.117170499986969
709	722	148.246	-47.3576	-5.8306	978006.7220000001	978040.0460854995	-33.32408549939282	978002.840959	978040.0460854995	-37.205126499407925	3.8810410000151023
710	723	145.767	-47.3587	-5.8142	978005.9659999999	978040.5131612002	-34.54716120031662	978003.6958806999	978040.5131612002	-36.817280500312336	2.270119299995713
711	724	148.395	-47.3592	-5.7926	978005.809	978039.310104687	-33.50110468699131	978002.8873046	978039.310104687	-36.42280008702073	2.921695400029421
712	725	155.503	-47.3592	-5.7757	978005.152	978036.8100584786	-31.658058478613384	978000.4833107999	978036.8100584786	-36.32674767868593	4.668689200072549
713	726	172.015	-47.3594	-5.7563	978001.427	978031.3624281177	-29.93542811763473	977994.8769719	978031.3624281177	-36.48545621766243	6.550028100027703
714	727	193.046	-47.3595	-5.7406	977994.162	978024.5871173333	-30.425117333303206	977987.7490088001	978024.5871173333	-36.838108533178456	6.4129911998752505
715	728	193.23	-47.3597	-5.72	977993.19	978024.1614294745	-30.971429474535398	977986.6258985001	978024.1614294745	-37.535530974389985	6.564101499854587
716	729	181.35	-47.3602	-5.7005	977995.0809999999	978027.4813831092	-32.40038310934324	977989.1279565	978027.4813831092	-38.35342660918832	5.95304349984508
717	730	171.118	-47.369	-5.6852	977996.7270000001	978030.3683062233	-33.64130622323137	977991.4507834	978030.3683062233	-38.91752282332163	5.276216600090265
718	731	162.774	-47.3794	-5.6703	977999.1590000001	978032.6801318225	-33.52113182237372	977993.0709246	978032.6801318225	-39.609207222471014	6.088075400097296
719	732	154.929	-47.3895	-5.6554	977999.127	978034.8385850723	-35.711585072334856	977994.4543801	978034.8385850723	-40.38420497230254	4.672619899967685
720	733	140.425	-47.3989	-5.6412	978002.969	978039.0660711639	-36.097071163821965	977997.9528938	978039.0660711639	-41.113177363877185	5.016106200055219
721	734	132.755	-47.4095	-5.6252	978004.37	978041.152513619	-36.782513619051315	977999.334392	978041.152513619	-41.81812161905691	5.035608000005595
722	735	135.46	-47.4189	-5.6114	978003.427	978040.0749849466	-36.64798494661227	977997.8091735	978040.0749849466	-42.265811446588486	5.617826499976218
723	736	131.464	-47.4294	-5.5956	978004.415	978041.0320306334	-36.61703063338064	977998.4548363001	978041.0320306334	-42.57719433330931	5.960163699928671
724	737	134.88299999999998	-47.4374	-5.5836	978004.1070000001	978039.7667224675	-35.65972246741876	977997.1315145	978039.7667224675	-42.63520796748344	6.9754855000646785
725	738	131.904	-47.448	-5.5674	978003.968	978040.4041572082	-36.43615720816888	977997.9299153	978040.4041572082	-42.47424190817401	6.038084700005129
